nameOrig,total_transactions,avg_amount,max_amount,total_amount,std_amount,avg_balance_before,avg_balance_delta,cashout_count,transfer_count,cashout_ratio,unique_destinations,is_anomaly,risk_score,risk_level
C1533794266,1,4239019.0,4239019.0,4239019.0,0.0,130322.7578125,130322.7578125,0,1,0.0,1,1,0.08556658404128414,HIGH
C1383612124,1,2035123.75,2035123.75,2035123.75,0.0,1753091.0,1753091.0,0,1,0.0,1,1,0.08534284259868297,HIGH
C1494488290,1,1954092.125,1954092.125,1954092.125,0.0,2239093.75,1954092.21875,0,1,0.0,1,1,0.08534284259868297,HIGH
C23991363,1,3110340.0,3110340.0,3110340.0,0.0,143850.296875,143850.296875,0,1,0.0,1,1,0.08504125922584405,HIGH
C1635475277,1,2063797.875,2063797.875,2063797.875,0.0,865837.875,865837.875,0,1,0.0,1,1,0.0848176691124416,HIGH
C1504547598,1,2882081.5,2882081.5,2882081.5,0.0,162792.40625,162792.40625,0,1,0.0,1,1,0.08477873007341097,HIGH
C1142810111,1,2078426.25,2078426.25,2078426.25,0.0,472304.5,472304.5,0,1,0.0,1,1,0.08477873007341097,HIGH
C1360927611,1,2321311.0,2321311.0,2321311.0,0.0,321255.375,321255.375,0,1,0.0,1,1,0.08477873007341097,HIGH
C1545695174,1,1954359.375,1954359.375,1954359.375,0.0,1836964.125,1836964.125,0,1,0.0,1,1,0.08455521558622137,HIGH
C1019206292,1,2238639.25,2238639.25,2238639.25,0.0,352601.65625,352601.65625,0,1,0.0,1,1,0.08451628971777347,HIGH
C633235514,1,3534313.5,3534313.5,3534313.5,0.0,122943.6484375,122943.6484375,0,1,0.0,1,1,0.08451628971777347,HIGH
C621062240,1,2755930.5,2755930.5,2755930.5,0.0,216309.203125,216309.203125,0,1,0.0,1,1,0.08451628971777347,HIGH
C681262245,1,2037646.25,2037646.25,2037646.25,0.0,806412.5,806412.5,0,1,0.0,1,1,0.08451628971777347,HIGH
C152163961,1,2951204.75,2951204.75,2951204.75,0.0,146947.734375,146947.734375,0,1,0.0,1,1,0.08425393812889692,HIGH
C76141787,1,2772425.25,2772425.25,2772425.25,0.0,176089.0,176089.0,0,1,0.0,1,1,0.08425393812889692,HIGH
C1708897626,1,2045219.0,2045219.0,2045219.0,0.0,650488.8125,650488.8125,0,1,0.0,1,1,0.08425393812889692,HIGH
C1874606048,1,2159030.0,2159030.0,2159030.0,0.0,396697.375,396697.375,0,1,0.0,1,1,0.08425393812889692,HIGH
C1333500665,1,2522430.5,2522430.5,2522430.5,0.0,285203.0,285203.0,0,1,0.0,1,1,0.08399167527675755,HIGH
C893730060,1,2129148.5,2129148.5,2129148.5,0.0,449362.0,449362.0,0,1,0.0,1,1,0.08399167527675755,HIGH
C1076586472,1,2023483.5,2023483.5,2023483.5,0.0,1343475.875,1343475.875,0,1,0.0,1,1,0.08376838751476401,HIGH
C1718961034,1,1861008.375,1861008.375,1861008.375,0.0,1861008.375,1861008.375,1,0,1.0,1,1,0.08375203601218817,HIGH
C470705617,1,4050368.5,4050368.5,4050368.5,0.0,110463.7578125,110463.7578125,0,1,0.0,1,1,0.08372950113134114,HIGH
C283128857,1,2041326.75,2041326.75,2041326.75,0.0,606426.0,606426.0,0,1,0.0,1,1,0.08372950113134114,HIGH
C697154059,1,2018174.875,2018174.875,2018174.875,0.0,1025547.125,1025547.125,0,1,0.0,1,1,0.08350628889329426,HIGH
C375304647,1,2010119.125,2010119.125,2010119.125,0.0,973479.5625,973479.5625,0,1,0.0,1,1,0.08350628889329426,HIGH
C1390061135,1,1891886.625,1891886.625,1891886.625,0.0,3976978.75,1891886.625,0,1,0.0,1,1,0.08350628889329426,HIGH
C537427738,1,1984061.875,1984061.875,1984061.875,0.0,861155.5,861155.5,0,1,0.0,1,1,0.08350628889329426,HIGH
C185514486,1,3131714.25,3131714.25,3131714.25,0.0,124597.0,124597.0,0,1,0.0,1,1,0.08346741566264404,HIGH
C1943414301,1,3498660.75,3498660.75,3498660.75,0.0,114630.25,114630.25,0,1,0.0,1,1,0.08346741566264404,HIGH
C366606490,1,2855714.0,2855714.0,2855714.0,0.0,157288.0,157288.0,0,1,0.0,1,1,0.08346741566264404,HIGH
C209850052,1,3221431.5,3221431.5,3221431.5,0.0,117616.0,117616.0,0,1,0.0,1,1,0.08320541884067256,HIGH
C1970034872,1,2129622.25,2129622.25,2129622.25,0.0,376207.34375,376207.34375,0,1,0.0,1,1,0.08320541884067256,HIGH
C1236423910,1,3049437.5,3049437.5,3049437.5,0.0,121543.8125,121543.8125,0,1,0.0,1,1,0.08320541884067256,HIGH
C632402911,1,2602027.0,2602027.0,2602027.0,0.0,259678.09375,259678.09375,0,1,0.0,1,1,0.08294351063544314,HIGH
C1754439170,1,2706740.5,2706740.5,2706740.5,0.0,206919.0,206919.0,0,1,0.0,1,1,0.08294351063544314,HIGH
C249216310,1,2265666.5,2265666.5,2265666.5,0.0,350363.0,350363.0,0,1,0.0,1,1,0.08294351063544314,HIGH
C2106139298,1,2643603.75,2643603.75,2643603.75,0.0,219217.765625,219217.765625,0,1,0.0,1,1,0.08294351063544314,HIGH
C350184517,1,2260559.5,2260559.5,2260559.5,0.0,338760.125,338760.125,0,1,0.0,1,1,0.08294351063544314,HIGH
C321903990,1,2669227.0,2669227.0,2669227.0,0.0,206757.0,206757.0,0,1,0.0,1,1,0.08294351063544314,HIGH
C215820497,1,4247849.5,4247849.5,4247849.5,0.0,105078.5703125,105078.5703125,0,1,0.0,1,1,0.08294351063544314,HIGH
C48258479,1,4817546.5,4817546.5,4817546.5,0.0,103668.0,103668.0,0,1,0.0,1,1,0.08294351063544314,HIGH
C898432418,1,3106724.25,3106724.25,3106724.25,0.0,120368.0,120368.0,0,1,0.0,1,1,0.08294351063544314,HIGH
C1915690118,1,1959110.5,1959110.5,1959110.5,0.0,599481.9375,599481.9375,0,1,0.0,1,1,0.08268169101698253,HIGH
C1459271685,1,2634241.75,2634241.75,2634241.75,0.0,210410.890625,210410.890625,0,1,0.0,1,1,0.08268169101698253,HIGH
C895567936,1,2537602.75,2537602.75,2537602.75,0.0,259989.0,259989.0,0,1,0.0,1,1,0.08268169101698253,HIGH
C2130651849,1,2524189.0,2524189.0,2524189.0,0.0,255587.0,255587.0,0,1,0.0,1,1,0.08268169101698253,HIGH
C1047512213,1,2871902.25,2871902.25,2871902.25,0.0,145928.828125,145928.828125,0,1,0.0,1,1,0.08268169101698253,HIGH
C1540907040,1,2023924.125,2023924.125,2023924.125,0.0,545456.0625,545456.0625,0,1,0.0,1,1,0.08268169101698253,HIGH
C116334160,1,3775771.75,3775771.75,3775771.75,0.0,105280.0,105280.0,0,1,0.0,1,1,0.08241995995532736,HIGH
C2139416087,1,3876803.25,3876803.25,3876803.25,0.0,100586.0,100586.0,0,1,0.0,1,1,0.08241995995532736,HIGH
C1980119945,1,3874745.25,3874745.25,3874745.25,0.0,104344.0,104344.0,0,1,0.0,1,1,0.08241995995532736,HIGH
C895470661,1,3629225.5,3629225.5,3629225.5,0.0,106633.0,106633.0,0,1,0.0,1,1,0.08241995995532736,HIGH
C1385602675,1,2445953.75,2445953.75,2445953.75,0.0,274602.4375,274602.4375,0,1,0.0,1,1,0.08241995995532736,HIGH
C674175185,1,1871671.5,1871671.5,1871671.5,0.0,2560476.0,1871671.625,0,1,0.0,1,1,0.0821971249540131,HIGH
C882955470,1,2216229.5,2216229.5,2216229.5,0.0,320836.96875,320836.96875,0,1,0.0,1,1,0.0821583174205247,HIGH
C724033124,1,1942292.5,1942292.5,1942292.5,0.0,759448.0,759448.0,0,1,0.0,1,1,0.0821583174205247,HIGH
C964734620,1,2714800.25,2714800.25,2714800.25,0.0,178747.640625,178747.640625,0,1,0.0,1,1,0.08189676338263141,HIGH
C1769804324,1,3016187.5,3016187.5,3016187.5,0.0,107557.0,107557.0,0,1,0.0,1,1,0.08189676338263141,HIGH
C1400976040,1,3278719.75,3278719.75,3278719.75,0.0,98766.0,98766.0,0,1,0.0,1,1,0.08189676338263141,HIGH
C232458641,1,2135212.25,2135212.25,2135212.25,0.0,356350.0,356350.0,0,1,0.0,1,1,0.08189676338263141,HIGH
C803703656,1,1832319.375,1832319.375,1832319.375,0.0,1832319.375,1832319.375,1,0,1.0,1,1,0.0816577717878455,HIGH
C1790083275,1,2094085.375,2094085.375,2094085.375,0.0,413680.875,413680.875,0,1,0.0,1,1,0.08163529781171475,HIGH
C1713902759,1,2820925.25,2820925.25,2820925.25,0.0,137162.0,137162.0,0,1,0.0,1,1,0.08163529781171475,HIGH
C712412361,1,3273335.25,3273335.25,3273335.25,0.0,103024.0,103024.0,0,1,0.0,1,1,0.08163529781171475,HIGH
C1071813625,1,2671904.75,2671904.75,2671904.75,0.0,184776.71875,184776.71875,0,1,0.0,1,1,0.08163529781171475,HIGH
C1150016016,1,3356211.5,3356211.5,3356211.5,0.0,96307.0,96307.0,0,1,0.0,1,1,0.08163529781171475,HIGH
C1540616492,1,3746871.75,3746871.75,3746871.75,0.0,97048.0,97048.0,0,1,0.0,1,1,0.08163529781171475,HIGH
C1629434270,1,3191860.75,3191860.75,3191860.75,0.0,103294.0,103294.0,0,1,0.0,1,1,0.08163529781171475,HIGH
C1419585097,1,1855490.25,1855490.25,1855490.25,0.0,3576220.5,1855490.25,0,1,0.0,1,1,0.08141268884635011,HIGH
C1898760034,1,2365179.0,2365179.0,2365179.0,0.0,297202.0,297202.0,0,1,0.0,1,1,0.08137392067785199,HIGH
C1989561344,1,2380000.0,2380000.0,2380000.0,0.0,264277.0625,264277.0625,0,1,0.0,1,1,0.08137392067785199,HIGH
C1782849344,1,2348960.25,2348960.25,2348960.25,0.0,278028.84375,278028.84375,0,1,0.0,1,1,0.08137392067785199,HIGH
C147669558,1,2768959.75,2768959.75,2768959.75,0.0,164537.265625,164537.265625,0,1,0.0,1,1,0.08137392067785199,HIGH
C202365392,1,1897444.75,1897444.75,1897444.75,0.0,657170.9375,657170.9375,0,1,0.0,1,1,0.0811126319511305,HIGH
C1546480939,1,2458326.0,2458326.0,2458326.0,0.0,250902.5625,250902.5625,0,1,0.0,1,1,0.0811126319511305,HIGH
C1205530585,1,2076718.625,2076718.625,2076718.625,0.0,398289.0,398289.0,0,1,0.0,1,1,0.0811126319511305,HIGH
C191647052,1,2156093.25,2156093.25,2156093.25,0.0,335979.21875,335979.21875,0,1,0.0,1,1,0.08085143160164787,HIGH
C223373712,1,2664589.0,2664589.0,2664589.0,0.0,194911.453125,194911.453125,0,1,0.0,1,1,0.08085143160164787,HIGH
C823075399,1,1813989.625,1813989.625,1813989.625,0.0,4706735.0,1813989.5,0,1,0.0,1,1,0.08085143160164787,HIGH
C1335750738,1,2603096.75,2603096.75,2603096.75,0.0,205912.0,205912.0,0,1,0.0,1,1,0.08085143160164787,HIGH
C1990303942,1,1861008.375,1861008.375,1861008.375,0.0,1861008.375,1861008.375,0,1,0.0,1,1,0.08062904844294994,HIGH
C973084958,1,1939076.5,1939076.5,1939076.5,0.0,567629.0,567629.0,0,1,0.0,1,1,0.0805903195995118,HIGH
C772698707,1,2558867.25,2558867.25,2558867.25,0.0,210919.734375,210919.734375,0,1,0.0,1,1,0.0805903195995118,HIGH
C1732497254,1,2136784.0,2136784.0,2136784.0,0.0,336169.75,336169.75,0,1,0.0,1,1,0.0805903195995118,HIGH
C86785535,1,3140704.75,3140704.75,3140704.75,0.0,94784.90625,94784.90625,0,1,0.0,1,1,0.08032929591483995,HIGH
C1917468184,1,1864895.375,1864895.375,1864895.375,0.0,1462701.125,1462701.125,0,1,0.0,1,1,0.08010706316665528,HIGH
C1928188796,1,2407437.5,2407437.5,2407437.5,0.0,229357.59375,229357.59375,0,1,0.0,1,1,0.08006836051776012,HIGH
C11258212,1,1963528.0,1963528.0,1963528.0,0.0,455103.0,455103.0,0,1,0.0,1,1,0.08006836051776012,HIGH
C1444902770,1,2530718.25,2530718.25,2530718.25,0.0,196428.9375,196428.9375,0,1,0.0,1,1,0.08006836051776012,HIGH
C1441487112,1,3303635.0,3303635.0,3303635.0,0.0,87129.4609375,87129.4609375,0,1,0.0,1,1,0.08006836051776012,HIGH
C1334729633,1,2552821.25,2552821.25,2552821.25,0.0,198102.0,198102.0,0,1,0.0,1,1,0.08006836051776012,HIGH
C1013435877,1,2694220.25,2694220.25,2694220.25,0.0,164389.0,164389.0,0,1,0.0,1,1,0.08006836051776012,HIGH
C797828357,1,3059983.75,3059983.75,3059983.75,0.0,91884.671875,91884.671875,0,1,0.0,1,1,0.08006836051776012,HIGH
C97207569,1,2928953.25,2928953.25,2928953.25,0.0,107549.0,107549.0,0,1,0.0,1,1,0.0799830485623384,HIGH
C759851863,1,1908774.125,1908774.125,1908774.125,0.0,641840.8125,641840.8125,0,1,0.0,1,1,0.07980751337841041,HIGH
C1438400820,1,2503436.0,2503436.0,2503436.0,0.0,208599.671875,208599.671875,0,1,0.0,1,1,0.07980751337841041,HIGH
C1826037131,1,1902395.75,1902395.75,1902395.75,0.0,748901.375,748901.375,0,1,0.0,1,1,0.07980751337841041,HIGH
C555576121,1,2893218.0,2893218.0,2893218.0,0.0,120694.15625,120694.15625,0,1,0.0,1,1,0.07972223027855829,HIGH
C569354462,1,2611783.0,2611783.0,2611783.0,0.0,169592.0,169592.0,0,1,0.0,1,1,0.07954675446693882,HIGH
C327941486,1,1998402.125,1998402.125,1998402.125,0.0,375177.15625,375177.15625,0,1,0.0,1,1,0.07928608375350343,HIGH
C1900361484,1,2705397.25,2705397.25,2705397.25,0.0,160223.0,160223.0,0,1,0.0,1,1,0.07928608375350343,HIGH
C241011230,1,1977396.375,1977396.375,1977396.375,0.0,373114.0,373114.0,0,1,0.0,1,1,0.07928608375350343,HIGH
C408032746,1,2452662.25,2452662.25,2452662.25,0.0,210216.0,210216.0,0,1,0.0,1,1,0.07902550120827267,HIGH
C466885620,1,1894649.875,1894649.875,1894649.875,0.0,565390.125,565390.125,0,1,0.0,1,1,0.07902550120827267,HIGH
C1199880262,1,1876089.5,1876089.5,1876089.5,0.0,733777.0,733777.0,0,1,0.0,1,1,0.07902550120827267,HIGH
C1847038709,1,1813945.625,1813945.625,1813945.625,0.0,2085092.125,1813945.5625,0,1,0.0,1,1,0.07880364404144735,HIGH
C1106604604,1,1961359.875,1961359.875,1961359.875,0.0,445548.5625,445548.5625,0,1,0.0,1,1,0.07876500680142473,HIGH
C311342973,1,2182117.75,2182117.75,2182117.75,0.0,304214.0,304214.0,0,1,0.0,1,1,0.07876500680142473,HIGH
C1225188557,1,2047122.5,2047122.5,2047122.5,0.0,352679.625,352679.625,0,1,0.0,1,1,0.07850460050314811,HIGH
C1994227504,1,2122622.25,2122622.25,2122622.25,0.0,329099.0,329099.0,0,1,0.0,1,1,0.07850460050314811,HIGH
C1235321394,1,2418831.25,2418831.25,2418831.25,0.0,200370.1875,200370.1875,0,1,0.0,1,1,0.07850460050314811,HIGH
C238141392,1,1872732.125,1872732.125,1872732.125,0.0,713519.0,713519.0,0,1,0.0,1,1,0.07850460050314811,HIGH
C899913048,1,2428944.5,2428944.5,2428944.5,0.0,200722.0,200722.0,0,1,0.0,1,1,0.07850460050314811,HIGH
C910524113,1,2337416.25,2337416.25,2337416.25,0.0,251086.0,251086.0,0,1,0.0,1,1,0.07850460050314811,HIGH
C180184286,1,3711242.5,3711242.5,3711242.5,0.0,74712.0,74712.0,0,1,0.0,1,1,0.07828289339107763,HIGH
C601144214,1,3883483.25,3883483.25,3883483.25,0.0,81982.0,81982.0,0,1,0.0,1,1,0.07828289339107763,HIGH
C2112577833,1,2099464.25,2099464.25,2099464.25,0.0,319001.625,319001.625,0,1,0.0,1,1,0.07824428228364133,HIGH
C545466595,1,1886084.375,1886084.375,1886084.375,0.0,561754.9375,561754.9375,0,1,0.0,1,1,0.07824428228364133,HIGH
C883137443,1,3454393.5,3454393.5,3454393.5,0.0,72953.0,72953.0,0,1,0.0,1,1,0.07802265016088494,HIGH
C439830884,1,1832319.375,1832319.375,1832319.375,0.0,1832319.375,1832319.375,0,1,0.0,1,1,0.07802265016088494,HIGH
C201754532,1,1826417.875,1826417.875,1826417.875,0.0,1683503.75,1683503.75,0,1,0.0,1,1,0.07802265016088494,HIGH
C1256610782,1,2425120.0,2425120.0,2425120.0,0.0,175088.9375,175088.9375,0,1,0.0,1,1,0.07798405211311299,HIGH
C1243165037,1,1858444.25,1858444.25,1858444.25,0.0,798128.375,798128.375,0,1,0.0,1,1,0.07798405211311299,HIGH
C57619078,1,2862247.25,2862247.25,2862247.25,0.0,106149.0,106149.0,0,1,0.0,1,1,0.07789897072915364,HIGH
C1554480282,1,2716664.5,2716664.5,2716664.5,0.0,151013.0,151013.0,0,1,0.0,1,1,0.07772390996178169,HIGH
C763655713,1,2694123.5,2694123.5,2694123.5,0.0,149249.140625,149249.140625,0,1,0.0,1,1,0.07772390996178169,HIGH
C1672720849,1,2576440.75,2576440.75,2576440.75,0.0,164803.0,164803.0,0,1,0.0,1,1,0.07772390996178169,HIGH
C629634575,1,1828522.375,1828522.375,1828522.375,0.0,1525333.5,1525333.5,0,1,0.0,1,1,0.07750242774156979,HIGH
C1056029860,1,3547407.5,3547407.5,3547407.5,0.0,65369.0,65369.0,0,1,0.0,1,1,0.07750242774156979,HIGH
C1149813003,1,3595739.25,3595739.25,3595739.25,0.0,79011.0,79011.0,0,1,0.0,1,1,0.07750242774156979,HIGH
C103711818,1,2390409.5,2390409.5,2390409.5,0.0,177878.90625,177878.90625,0,1,0.0,1,1,0.07746385579987625,HIGH
C665950333,1,1847190.375,1847190.375,1847190.375,0.0,1119615.5,1119615.5,0,1,0.0,1,1,0.07724244849291195,HIGH
C319345404,1,1846308.125,1846308.125,1846308.125,0.0,1088405.75,1088405.75,0,1,0.0,1,1,0.07724244849291195,HIGH
C967691562,1,1639676.25,1639676.25,1639676.25,0.0,1639676.25,1639676.25,1,0,1.0,1,1,0.077226234697235,HIGH
C142803624,1,1851617.75,1851617.75,1851617.75,0.0,955362.375,955362.375,0,1,0.0,1,1,0.07698255717858027,HIGH
C550195104,1,3076524.5,3076524.5,3076524.5,0.0,73651.609375,73651.609375,0,1,0.0,1,1,0.07698255717858027,HIGH
C658336577,1,1857328.25,1857328.25,1857328.25,0.0,749030.0,749030.0,0,1,0.0,1,1,0.07694401132530815,HIGH
C960739671,1,2239103.75,2239103.75,2239103.75,0.0,289475.3125,289475.3125,0,1,0.0,1,1,0.07694401132530815,HIGH
C965010911,1,2158465.75,2158465.75,2158465.75,0.0,303379.125,303379.125,0,1,0.0,1,1,0.07694401132530815,HIGH
C690403265,1,3230355.0,3230355.0,3230355.0,0.0,70881.0,70881.0,0,1,0.0,1,1,0.07672275376883253,HIGH
C2005417432,1,3172145.5,3172145.5,3172145.5,0.0,80300.046875,80300.046875,0,1,0.0,1,1,0.07672275376883253,HIGH
C619477687,1,2068058.625,2068058.625,2068058.625,0.0,349596.09375,349596.09375,0,1,0.0,1,1,0.0766842209531533,HIGH
C816700629,1,1936320.875,1936320.875,1936320.875,0.0,376632.96875,376632.96875,0,1,0.0,1,1,0.0766842209531533,HIGH
C164524266,1,2802675.0,2802675.0,2802675.0,0.0,103726.0,103726.0,0,1,0.0,1,1,0.07659928335980148,HIGH
C1879425590,1,2853146.75,2853146.75,2853146.75,0.0,95197.1328125,95197.1328125,0,1,0.0,1,1,0.07659928335980148,HIGH
C1719694066,1,2618665.75,2618665.75,2618665.75,0.0,154280.0,154280.0,0,1,0.0,1,1,0.07642451845144005,HIGH
C53295103,1,3145466.75,3145466.75,3145466.75,0.0,80331.0,80331.0,0,1,0.0,1,1,0.07620341054416813,HIGH
C24476081,1,3394362.75,3394362.75,3394362.75,0.0,62044.0,62044.0,0,1,0.0,1,1,0.07620341054416813,HIGH
C1054484871,1,3900968.5,3900968.5,3900968.5,0.0,61869.0,61869.0,0,1,0.0,1,1,0.07620341054416813,HIGH
C474371068,1,1792331.0,1792331.0,1792331.0,0.0,2046319.75,1792330.953125,0,1,0.0,1,1,0.07572290122172598,HIGH
C1622948979,1,1693490.0,1693490.0,1693490.0,0.0,5269710.5,1693490.0,0,1,0.0,1,1,0.07568441858117958,HIGH
C1598399337,1,2520212.25,2520212.25,2520212.25,0.0,159158.0,159158.0,0,1,0.0,1,1,0.07564593787178964,HIGH
C2079335321,1,1916546.625,1916546.625,1916546.625,0.0,405256.0,405256.0,0,1,0.0,1,1,0.07564593787178964,HIGH
C844159686,1,1918056.625,1918056.625,1918056.625,0.0,368652.71875,368652.71875,0,1,0.0,1,1,0.07564593787178964,HIGH
C1021030851,1,1765453.0,1765453.0,1765453.0,0.0,2959788.0,1765453.0,0,1,0.0,1,1,0.07546352387289834,HIGH
C261602987,1,3355173.0,3355173.0,3355173.0,0.0,60654.0,60654.0,0,1,0.0,1,1,0.07542505424856427,HIGH
C1806413730,1,1885489.375,1885489.375,1885489.375,0.0,427122.28125,427122.28125,0,1,0.0,1,1,0.07538658655473329,HIGH
C1642690976,1,2341060.75,2341060.75,2341060.75,0.0,174461.984375,174461.984375,0,1,0.0,1,1,0.07538658655473329,HIGH
C916764906,1,2038993.125,2038993.125,2038993.125,0.0,328846.125,328846.125,0,1,0.0,1,1,0.07512732295961422,HIGH
C2058112365,1,2119585.75,2119585.75,2119585.75,0.0,303067.0,303067.0,0,1,0.0,1,1,0.07512732295961422,HIGH
C1213686209,1,2608387.75,2608387.75,2608387.75,0.0,143082.0,143082.0,0,1,0.0,1,1,0.07512732295961422,HIGH
C808814428,1,1882399.375,1882399.375,1882399.375,0.0,397584.0,397584.0,0,1,0.0,1,1,0.07512732295961422,HIGH
C1631589920,1,1810473.0,1810473.0,1810473.0,0.0,901176.4375,901176.4375,0,1,0.0,1,1,0.07490658873268008,HIGH
C15204463,1,1561891.625,1561891.625,1561891.625,0.0,1561891.625,1561891.625,1,0,1.0,1,1,0.07489042422707504,HIGH
C1178327344,1,2162691.5,2162691.5,2162691.5,0.0,275954.78125,275954.78125,0,1,0.0,1,1,0.07486814705676159,HIGH
C487626112,1,2419246.25,2419246.25,2419246.25,0.0,155724.0,155724.0,0,1,0.0,1,1,0.07486814705676159,HIGH
C2005277402,1,3172635.25,3172635.25,3172635.25,0.0,60743.0,60743.0,0,1,0.0,1,1,0.07464748749007688,HIGH
C1453190042,1,4023472.75,4023472.75,4023472.75,0.0,52214.0,52214.0,0,1,0.0,1,1,0.07464748749007688,HIGH
C210041347,1,3030343.75,3030343.75,3030343.75,0.0,61370.0,61370.0,0,1,0.0,1,1,0.07464748749007688,HIGH
C1883021296,1,2026027.125,2026027.125,2026027.125,0.0,308773.1875,308773.1875,0,1,0.0,1,1,0.07460905881651492,HIGH
C761351124,1,2778983.25,2778983.25,2778983.25,0.0,102351.0,102351.0,0,1,0.0,1,1,0.07452435078284225,HIGH
C958622905,1,4766190.5,4766190.5,4766190.5,0.0,30597.0,30597.0,0,1,0.0,1,1,0.07438847388482672,HIGH
C890128330,1,6419835.5,6419835.5,6419835.5,0.0,31784.0,31784.0,0,1,0.0,1,1,0.07438847388482672,HIGH
C1388457456,1,4293423.5,4293423.5,4293423.5,0.0,39608.44140625,39608.44140625,0,1,0.0,1,1,0.07438847388482672,HIGH
C1901673261,1,3941724.0,3941724.0,3941724.0,0.0,35618.609375,35618.609375,0,1,0.0,1,1,0.07438847388482672,HIGH
C1162380844,1,2212152.75,2212152.75,2212152.75,0.0,260256.8125,260256.8125,0,1,0.0,1,1,0.07435005820922347,HIGH
C1570072505,1,1780100.25,1780100.25,1780100.25,0.0,1745687.25,1745687.25,0,1,0.0,1,1,0.07416795249656916,HIGH
C323576760,1,1844677.875,1844677.875,1844677.875,0.0,552073.125,552073.125,0,1,0.0,1,1,0.07413845350607462,HIGH
C1888615773,1,1775157.375,1775157.375,1775157.375,0.0,1609438.5,1609438.5,0,1,0.0,1,1,0.07412954788728765,HIGH
C1533096172,1,3297456.75,3297456.75,3297456.75,0.0,50072.3203125,50072.3203125,0,1,0.0,1,1,0.07412954788728765,HIGH
C356433445,1,3295552.25,3295552.25,3295552.25,0.0,52088.0,52088.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C1711525668,1,3841303.5,3841303.5,3841303.5,0.0,50684.0,50684.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C551242513,1,5077696.0,5077696.0,5077696.0,0.0,45599.0,45599.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C1311585133,1,3902982.0,3902982.0,3902982.0,0.0,52029.0,52029.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C133279090,1,3185114.75,3185114.75,3185114.75,0.0,59936.0,59936.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C1469209487,1,3454411.25,3454411.25,3454411.25,0.0,49987.0,49987.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C1292984328,1,3577293.5,3577293.5,3577293.5,0.0,52887.0,52887.0,0,1,0.0,1,1,0.07412954788728765,HIGH
C928681561,1,2437180.25,2437180.25,2437180.25,0.0,149819.0,149819.0,0,1,0.0,1,1,0.07409114520524662,HIGH
C907501110,1,2411336.0,2411336.0,2411336.0,0.0,151311.59375,151311.59375,0,1,0.0,1,1,0.07409114520524662,HIGH
C1489935631,1,2588544.5,2588544.5,2588544.5,0.0,129688.71875,129688.71875,0,1,0.0,1,1,0.07409114520524662,HIGH
C1643410156,1,2653662.5,2653662.5,2653662.5,0.0,120274.0,120274.0,0,1,0.0,1,1,0.07400649446448637,HIGH
C1250031179,1,3435868.25,3435868.25,3435868.25,0.0,40821.0,40821.0,0,1,0.0,1,1,0.07387070946782737,HIGH
C300883695,1,3714879.5,3714879.5,3714879.5,0.0,38638.0,38638.0,0,1,0.0,1,1,0.07387070946782737,HIGH
C1459602212,1,3504119.0,3504119.0,3504119.0,0.0,41300.0,41300.0,0,1,0.0,1,1,0.07387070946782737,HIGH
C1663537187,1,3416041.5,3416041.5,3416041.5,0.0,48127.0,48127.0,0,1,0.0,1,1,0.07387070946782737,HIGH
C146524728,1,3317361.75,3317361.75,3317361.75,0.0,41946.0,41946.0,0,1,0.0,1,1,0.07387070946782737,HIGH
C1036138772,1,2329009.5,2329009.5,2329009.5,0.0,194567.953125,194567.953125,0,1,0.0,1,1,0.07383231977495375,HIGH
C1928104009,1,2319452.0,2319452.0,2319452.0,0.0,177335.0,177335.0,0,1,0.0,1,1,0.07383231977495375,HIGH
C924036236,1,1827728.5,1827728.5,1827728.5,0.0,619126.3125,619126.3125,0,1,0.0,1,1,0.07362085819222919,HIGH
C1144192820,1,3535782.5,3535782.5,3535782.5,0.0,46440.37109375,46440.37109375,0,1,0.0,1,1,0.07361195859682401,HIGH
C1623909711,1,2132463.0,2132463.0,2132463.0,0.0,274673.71875,274673.71875,0,1,0.0,1,1,0.07357358188872443,HIGH
C1381128657,1,2904370.5,2904370.5,2904370.5,0.0,80902.0,80902.0,0,1,0.0,1,1,0.0735273608648972,HIGH
C911574125,1,4745534.5,4745534.5,4745534.5,0.0,20577.0,20577.0,0,1,0.0,1,1,0.0733532952446655,HIGH
C77548535,1,3206762.25,3206762.25,3206762.25,0.0,50321.0,50321.0,0,1,0.0,1,1,0.0733532952446655,HIGH
C1023710925,1,3233980.0,3233980.0,3233980.0,0.0,52903.0,52903.0,0,1,0.0,1,1,0.0733532952446655,HIGH
C348374910,1,4267247.5,4267247.5,4267247.5,0.0,21124.0,21124.0,0,1,0.0,1,1,0.0733532952446655,HIGH
C142724893,1,3855345.25,3855345.25,3855345.25,0.0,29512.0,29512.0,0,1,0.0,1,1,0.0733532952446655,HIGH
C1762826138,1,2822869.5,2822869.5,2822869.5,0.0,76794.9375,76794.9375,0,1,0.0,1,1,0.0732687261267323,HIGH
C1254823474,1,3959743.25,3959743.25,3959743.25,0.0,26777.0,26777.0,0,1,0.0,1,1,0.07309471938174983,HIGH
